outcome,model_name,predictor,predictor_domain,features,repeat,random_state,n_test,threshold,baseline_balanced_accuracy,permuted_balanced_accuracy,delta_balanced_accuracy,delta_balanced_accuracy_pp,baseline_roc_auc,permuted_roc_auc,delta_roc_auc,delta_roc_auc_pp,baseline_pr_auc_average_precision,permuted_pr_auc_average_precision,delta_pr_auc_average_precision,delta_pr_auc_average_precision_pp,baseline_recall_sensitivity,permuted_recall_sensitivity,delta_recall_sensitivity,delta_recall_sensitivity_pp,baseline_specificity,permuted_specificity,delta_specificity,delta_specificity_pp,baseline_precision_ppv,permuted_precision_ppv,delta_precision_ppv,delta_precision_ppv_pp,baseline_npv,permuted_npv,delta_npv,delta_npv_pp,baseline_f1_positive,permuted_f1_positive,delta_f1_positive,delta_f1_positive_pp,baseline_accuracy,permuted_accuracy,delta_accuracy,delta_accuracy_pp
victimization,DecisionTreeClassifier,IMPULS.VAR,IMPULS.VAR,IMPULS.VAR,16,119138,942,0.5,0.5906201393115574,0.5906201393115574,0.0,0.0,0.6342012127769888,0.634942855210658,-0.000741642433669143,-0.0741642433669143,0.5880607408346172,0.5889148880661564,-0.000854147231539204,-0.0854147231539204,0.8709677419354839,0.8709677419354839,0.0,0.0,0.31027253668763105,0.31027253668763105,0.0,0.0,0.5517711171662125,0.5517711171662125,0.0,0.0,0.7115384615384616,0.7115384615384616,0.0,0.0,0.6755629691409508,0.6755629691409508,0.0,0.0,0.5870488322717622,0.5870488322717622,0.0,0.0
victimization,DecisionTreeClassifier,IMPULS.VAR,IMPULS.VAR,IMPULS.VAR,17,119139,942,0.5,0.5906201393115574,0.5906201393115574,0.0,0.0,0.6342012127769888,0.6342012127769888,0.0,0.0,0.5880607408346172,0.5880607408346172,0.0,0.0,0.8709677419354839,0.8709677419354839,0.0,0.0,0.31027253668763105,0.31027253668763105,0.0,0.0,0.5517711171662125,0.5517711171662125,0.0,0.0,0.7115384615384616,0.7115384615384616,0.0,0.0,0.6755629691409508,0.6755629691409508,0.0,0.0,0.5870488322717622,0.5870488322717622,0.0,0.0
victimization,DecisionTreeClassifier,IMPULS.VAR,IMPULS.VAR,IMPULS.VAR,18,119140,942,0.5,0.5906201393115574,0.5906201393115574,0.0,0.0,0.6342012127769888,0.634942855210658,-0.000741642433669143,-0.0741642433669143,0.5880607408346172,0.5889148880661564,-0.000854147231539204,-0.0854147231539204,0.8709677419354839,0.8709677419354839,0.0,0.0,0.31027253668763105,0.31027253668763105,0.0,0.0,0.5517711171662125,0.5517711171662125,0.0,0.0,0.7115384615384616,0.7115384615384616,0.0,0.0,0.6755629691409508,0.6755629691409508,0.0,0.0,0.5870488322717622,0.5870488322717622,0.0,0.0
victimization,DecisionTreeClassifier,IMPULS.VAR,IMPULS.VAR,IMPULS.VAR,19,119141,942,0.5,0.5906201393115574,0.5927706769459661,-0.0021505376344086446,-0.21505376344086446,0.6342012127769888,0.6369716642997227,-0.002770451522733919,-0.2770451522733919,0.5880607408346172,0.5899874413009234,-0.0019267004663061638,-0.19267004663061638,0.8709677419354839,0.875268817204301,-0.004301075268817178,-0.4301075268817178,0.31027253668763105,0.31027253668763105,0.0,0.0,0.5517711171662125,0.5529891304347826,-0.0012180132685700729,-0.12180132685700729,0.7115384615384616,0.7184466019417476,-0.006908140403286023,-0.6908140403286023,0.6755629691409508,0.6777685262281432,-0.002205557087192389,-0.2205557087192389,0.5870488322717622,0.589171974522293,-0.002123142250530785,-0.2123142250530785
victimization,DecisionTreeClassifier,IMPULS.VAR,IMPULS.VAR,IMPULS.VAR,20,119142,942,0.5,0.5906201393115574,0.5906201393115574,0.0,0.0,0.6342012127769888,0.634942855210658,-0.000741642433669143,-0.0741642433669143,0.5880607408346172,0.5889148880661564,-0.000854147231539204,-0.0854147231539204,0.8709677419354839,0.8709677419354839,0.0,0.0,0.31027253668763105,0.31027253668763105,0.0,0.0,0.5517711171662125,0.5517711171662125,0.0,0.0,0.7115384615384616,0.7115384615384616,0.0,0.0,0.6755629691409508,0.6755629691409508,0.0,0.0,0.5870488322717622,0.5870488322717622,0.0,0.0
victimization,DecisionTreeClassifier,IMPULS.VAR,IMPULS.VAR,IMPULS.VAR,21,119143,942,0.5,0.5906201393115574,0.5906201393115574,0.0,0.0,0.6342012127769888,0.634942855210658,-0.000741642433669143,-0.0741642433669143,0.5880607408346172,0.5889148880661564,-0.000854147231539204,-0.0854147231539204,0.8709677419354839,0.8709677419354839,0.0,0.0,0.31027253668763105,0.31027253668763105,0.0,0.0,0.5517711171662125,0.5517711171662125,0.0,0.0,0.7115384615384616,0.7115384615384616,0.0,0.0,0.6755629691409508,0.6755629691409508,0.0,0.0,0.5870488322717622,0.5870488322717622,0.0,0.0
victimization,DecisionTreeClassifier,IMPULS.VAR,IMPULS.VAR,IMPULS.VAR,22,119144,942,0.5,0.5906201393115574,0.5916954081287618,-0.0010752688172043223,-0.10752688172043223,0.6342012127769888,0.6352156173215211,-0.001014404544532277,-0.10144045445322769,0.5880607408346172,0.5885975769665445,-0.0005368361319272319,-0.05368361319272319,0.8709677419354839,0.8731182795698925,-0.0021505376344086446,-0.21505376344086446,0.31027253668763105,0.31027253668763105,0.0,0.0,0.5517711171662125,0.5523809523809524,-0.0006098352147398955,-0.060983521473989555,0.7115384615384616,0.714975845410628,-0.0034373838721664107,-0.3437383872166411,0.6755629691409508,0.6766666666666666,-0.0011036975257158188,-0.11036975257158188,0.5870488322717622,0.5881104033970276,-0.0010615711252653925,-0.10615711252653925
victimization,DecisionTreeClassifier,IMPULS.VAR,IMPULS.VAR,IMPULS.VAR,23,119145,942,0.5,0.5906201393115574,0.5916954081287618,-0.0010752688172043223,-0.10752688172043223,0.6342012127769888,0.6352156173215211,-0.001014404544532277,-0.10144045445322769,0.5880607408346172,0.5885975769665445,-0.0005368361319272319,-0.05368361319272319,0.8709677419354839,0.8731182795698925,-0.0021505376344086446,-0.21505376344086446,0.31027253668763105,0.31027253668763105,0.0,0.0,0.5517711171662125,0.5523809523809524,-0.0006098352147398955,-0.060983521473989555,0.7115384615384616,0.714975845410628,-0.0034373838721664107,-0.3437383872166411,0.6755629691409508,0.6766666666666666,-0.0011036975257158188,-0.11036975257158188,0.5870488322717622,0.5881104033970276,-0.0010615711252653925,-0.10615711252653925
victimization,DecisionTreeClassifier,IMPULS.VAR,IMPULS.VAR,IMPULS.VAR,24,119146,942,0.5,0.5906201393115574,0.5906201393115574,0.0,0.0,0.6342012127769888,0.634942855210658,-0.000741642433669143,-0.0741642433669143,0.5880607408346172,0.5889148880661564,-0.000854147231539204,-0.0854147231539204,0.8709677419354839,0.8709677419354839,0.0,0.0,0.31027253668763105,0.31027253668763105,0.0,0.0,0.5517711171662125,0.5517711171662125,0.0,0.0,0.7115384615384616,0.7115384615384616,0.0,0.0,0.6755629691409508,0.6755629691409508,0.0,0.0,0.5870488322717622,0.5870488322717622,0.0,0.0
victimization,DecisionTreeClassifier,IMPULS.VAR,IMPULS.VAR,IMPULS.VAR,25,119147,942,0.5,0.5906201393115574,0.5906201393115574,0.0,0.0,0.6342012127769888,0.6342012127769888,0.0,0.0,0.5880607408346172,0.5880607408346172,0.0,0.0,0.8709677419354839,0.8709677419354839,0.0,0.0,0.31027253668763105,0.31027253668763105,0.0,0.0,0.5517711171662125,0.5517711171662125,0.0,0.0,0.7115384615384616,0.7115384615384616,0.0,0.0,0.6755629691409508,0.6755629691409508,0.0,0.0,0.5870488322717622,0.5870488322717622,0.0,0.0
victimization,DecisionTreeClassifier,IMPULS.VAR,IMPULS.VAR,IMPULS.VAR,26,119148,942,0.5,0.5906201393115574,0.5906201393115574,0.0,0.0,0.6342012127769888,0.6343725344333988,-0.00017132165640998398,-0.017132165640998398,0.5880607408346172,0.5884983719631677,-0.00043763112855044195,-0.043763112855044195,0.8709677419354839,0.8709677419354839,0.0,0.0,0.31027253668763105,0.31027253668763105,0.0,0.0,0.5517711171662125,0.5517711171662125,0.0,0.0,0.7115384615384616,0.7115384615384616,0.0,0.0,0.6755629691409508,0.6755629691409508,0.0,0.0,0.5870488322717622,0.5870488322717622,0.0,0.0
victimization,DecisionTreeClassifier,IMPULS.VAR,IMPULS.VAR,IMPULS.VAR,27,119149,942,0.5,0.5906201393115574,0.5906201393115574,0.0,0.0,0.6342012127769888,0.634942855210658,-0.000741642433669143,-0.0741642433669143,0.5880607408346172,0.5889148880661564,-0.000854147231539204,-0.0854147231539204,0.8709677419354839,0.8709677419354839,0.0,0.0,0.31027253668763105,0.31027253668763105,0.0,0.0,0.5517711171662125,0.5517711171662125,0.0,0.0,0.7115384615384616,0.7115384615384616,0.0,0.0,0.6755629691409508,0.6755629691409508,0.0,0.0,0.5870488322717622,0.5870488322717622,0.0,0.0
victimization,DecisionTreeClassifier,IMPULS.VAR,IMPULS.VAR,IMPULS.VAR,28,119150,942,0.5,0.5906201393115574,0.5906201393115574,0.0,0.0,0.6342012127769888,0.6343725344333988,-0.00017132165640998398,-0.017132165640998398,0.5880607408346172,0.5884983719631677,-0.00043763112855044195,-0.043763112855044195,0.8709677419354839,0.8709677419354839,0.0,0.0,0.31027253668763105,0.31027253668763105,0.0,0.0,0.5517711171662125,0.5517711171662125,0.0,0.0,0.7115384615384616,0.7115384615384616,0.0,0.0,0.6755629691409508,0.6755629691409508,0.0,0.0,0.5870488322717622,0.5870488322717622,0.0,0.0
victimization,DecisionTreeClassifier,IMPULS.VAR,IMPULS.VAR,IMPULS.VAR,29,119151,942,0.5,0.5906201393115574,0.5916954081287618,-0.0010752688172043223,-0.10752688172043223,0.6342012127769888,0.6359572597551904,-0.0017560469782015309,-0.1756046978201531,0.5880607408346172,0.5894504127245035,-0.001389671889886257,-0.1389671889886257,0.8709677419354839,0.8731182795698925,-0.0021505376344086446,-0.21505376344086446,0.31027253668763105,0.31027253668763105,0.0,0.0,0.5517711171662125,0.5523809523809524,-0.0006098352147398955,-0.060983521473989555,0.7115384615384616,0.714975845410628,-0.0034373838721664107,-0.3437383872166411,0.6755629691409508,0.6766666666666666,-0.0011036975257158188,-0.11036975257158188,0.5870488322717622,0.5881104033970276,-0.0010615711252653925,-0.10615711252653925
victimization,DecisionTreeClassifier,IMPULS.VAR,IMPULS.VAR,IMPULS.VAR,30,119152,942,0.5,0.5906201393115574,0.5906201393115574,0.0,0.0,0.6342012127769888,0.6342012127769888,0.0,0.0,0.5880607408346172,0.5880607408346172,0.0,0.0,0.8709677419354839,0.8709677419354839,0.0,0.0,0.31027253668763105,0.31027253668763105,0.0,0.0,0.5517711171662125,0.5517711171662125,0.0,0.0,0.7115384615384616,0.7115384615384616,0.0,0.0,0.6755629691409508,0.6755629691409508,0.0,0.0,0.5870488322717622,0.5870488322717622,0.0,0.0
victimization,DecisionTreeClassifier,APOYO.MEAN,APOYO.MEAN,APOYO.MEAN,1,120123,942,0.5,0.5906201393115574,0.586427267194157,0.004192872117400381,0.41928721174003813,0.6342012127769888,0.6281598701562183,0.006041342620770496,0.6041342620770496,0.5880607408346172,0.5834611626565402,0.004599578178076991,0.45995781780769907,0.8709677419354839,0.8709677419354839,0.0,0.0,0.31027253668763105,0.3018867924528302,0.008385744234800874,0.8385744234800874,0.5517711171662125,0.5487804878048781,0.0029906293613344292,0.2990629361334429,0.7115384615384616,0.7058823529411765,0.005656108597285048,0.5656108597285048,0.6755629691409508,0.6733167082294265,0.002246260911524356,0.2246260911524356,0.5870488322717622,0.5828025477707006,0.00424628450106157,0.424628450106157
victimization,DecisionTreeClassifier,APOYO.MEAN,APOYO.MEAN,APOYO.MEAN,2,120124,942,0.5,0.5906201393115574,0.5864002164063028,0.004219922905254636,0.4219922905254636,0.6342012127769888,0.6274092107932643,0.006792001983724538,0.6792001983724538,0.5880607408346172,0.5830042413215692,0.005056499513047985,0.5056499513047985,0.8709677419354839,0.8688172043010752,0.0021505376344086446,0.21505376344086446,0.31027253668763105,0.3039832285115304,0.0062893081761006275,0.6289308176100628,0.5517711171662125,0.5489130434782609,0.0028580736879516566,0.28580736879516566,0.7115384615384616,0.7038834951456311,0.007654966392830476,0.7654966392830476,0.6755629691409508,0.6727726894254787,0.002790279715472077,0.2790279715472077,0.5870488322717622,0.5828025477707006,0.00424628450106157,0.424628450106157
victimization,DecisionTreeClassifier,APOYO.MEAN,APOYO.MEAN,APOYO.MEAN,3,120125,942,0.5,0.5906201393115574,0.5843849327111652,0.006235206600392229,0.6235206600392229,0.6342012127769888,0.6245012510989383,0.00969996167805054,0.9699961678050539,0.5880607408346172,0.5799130016544423,0.008147739180174973,0.8147739180174973,0.8709677419354839,0.875268817204301,-0.004301075268817178,-0.4301075268817178,0.31027253668763105,0.29350104821802936,0.016771488469601692,1.6771488469601692,0.5517711171662125,0.5470430107526881,0.004728106413524391,0.4728106413524391,0.7115384615384616,0.7070707070707071,0.004467754467754492,0.4467754467754492,0.6755629691409508,0.6732837055417701,0.0022792635991807364,0.22792635991807364,0.5870488322717622,0.5806794055201698,0.006369426751592355,0.6369426751592355
victimization,DecisionTreeClassifier,APOYO.MEAN,APOYO.MEAN,APOYO.MEAN,4,120126,942,0.5,0.5906201393115574,0.5832285115303983,0.007391627781159094,0.7391627781159094,0.6342012127769888,0.6254232321183022,0.008777980658686624,0.8777980658686624,0.5880607408346172,0.5823129540526104,0.005747786782006825,0.5747786782006825,0.8709677419354839,0.8666666666666667,0.004301075268817178,0.4301075268817178,0.31027253668763105,0.29979035639413,0.010482180293501064,1.0482180293501064,0.5517711171662125,0.5468113975576662,0.0049597196085463535,0.49597196085463535,0.7115384615384616,0.697560975609756,0.013977485928705513,1.3977485928705513,0.6755629691409508,0.670549084858569,0.005013884282381809,0.5013884282381809,0.5870488322717622,0.5796178343949044,0.007430997876857748,0.7430997876857748
victimization,DecisionTreeClassifier,APOYO.MEAN,APOYO.MEAN,APOYO.MEAN,5,120127,942,0.5,0.5906201393115574,0.5916954081287618,-0.0010752688172043223,-0.10752688172043223,0.6342012127769888,0.6335114176867068,0.0006897950902819971,0.06897950902819971,0.5880607408346172,0.5873601553116655,0.0007005855229517133,0.07005855229517133,0.8709677419354839,0.8731182795698925,-0.0021505376344086446,-0.21505376344086446,0.31027253668763105,0.31027253668763105,0.0,0.0,0.5517711171662125,0.5523809523809524,-0.0006098352147398955,-0.060983521473989555,0.7115384615384616,0.714975845410628,-0.0034373838721664107,-0.3437383872166411,0.6755629691409508,0.6766666666666666,-0.0011036975257158188,-0.11036975257158188,0.5870488322717622,0.5881104033970276,-0.0010615711252653925,-0.10615711252653925
victimization,DecisionTreeClassifier,APOYO.MEAN,APOYO.MEAN,APOYO.MEAN,6,120128,942,0.5,0.5906201393115574,0.5832285115303983,0.007391627781159094,0.7391627781159094,0.6342012127769888,0.6269290593088523,0.0072721534681364774,0.7272153468136477,0.5880607408346172,0.5840573900189526,0.004003350815664608,0.4003350815664608,0.8709677419354839,0.8666666666666667,0.004301075268817178,0.4301075268817178,0.31027253668763105,0.29979035639413,0.010482180293501064,1.0482180293501064,0.5517711171662125,0.5468113975576662,0.0049597196085463535,0.49597196085463535,0.7115384615384616,0.697560975609756,0.013977485928705513,1.3977485928705513,0.6755629691409508,0.670549084858569,0.005013884282381809,0.5013884282381809,0.5870488322717622,0.5796178343949044,0.007430997876857748,0.7430997876857748
victimization,DecisionTreeClassifier,APOYO.MEAN,APOYO.MEAN,APOYO.MEAN,7,120129,942,0.5,0.5906201393115574,0.5821261919253398,0.00849394738621767,0.8493947386217671,0.6342012127769888,0.6273934311670161,0.006807781609972752,0.6807781609972752,0.5880607408346172,0.5857134624856855,0.0023472783489317806,0.23472783489317806,0.8709677419354839,0.8623655913978494,0.008602150537634468,0.8602150537634468,0.31027253668763105,0.3018867924528302,0.008385744234800874,0.8385744234800874,0.5517711171662125,0.5463215258855586,0.00544959128065392,0.544959128065392,0.7115384615384616,0.6923076923076923,0.019230769230769273,1.9230769230769273,0.6755629691409508,0.6688907422852377,0.006672226855713115,0.6672226855713115,0.5870488322717622,0.578556263269639,0.00849256900212314,0.849256900212314
victimization,DecisionTreeClassifier,APOYO.MEAN,APOYO.MEAN,APOYO.MEAN,8,120130,942,0.5,0.5906201393115574,0.5842496787718943,0.00637046053966317,0.637046053966317,0.6342012127769888,0.6246184711796398,0.009582741597349065,0.9582741597349065,0.5880607408346172,0.5810603770900398,0.007000363744577465,0.7000363744577465,0.8709677419354839,0.864516129032258,0.006451612903225823,0.6451612903225823,0.31027253668763105,0.3039832285115304,0.0062893081761006275,0.6289308176100628,0.5517711171662125,0.547683923705722,0.004087193460490468,0.4087193460490468,0.7115384615384616,0.6971153846153846,0.014423076923076983,1.4423076923076983,0.6755629691409508,0.6705587989991659,0.005004170141784892,0.5004170141784892,0.5870488322717622,0.5806794055201698,0.006369426751592355,0.6369426751592355
victimization,DecisionTreeClassifier,APOYO.MEAN,APOYO.MEAN,APOYO.MEAN,9,120131,942,0.5,0.5906201393115574,0.577879218232231,0.01274092107932645,1.274092107932645,0.6342012127769888,0.6180721805189242,0.016129032258064613,1.6129032258064613,0.5880607408346172,0.5766520895245701,0.011408651310047091,1.140865131004709,0.8709677419354839,0.8580645161290322,0.012903225806451646,1.2903225806451646,0.31027253668763105,0.2976939203354298,0.012578616352201255,1.2578616352201255,0.5517711171662125,0.5435967302452316,0.008174386920980936,0.8174386920980936,0.7115384615384616,0.6826923076923077,0.028846153846153855,2.8846153846153855,0.6755629691409508,0.6655546288573811,0.010008340283569672,1.0008340283569672,0.5870488322717622,0.5743099787685775,0.01273885350318471,1.273885350318471
victimization,DecisionTreeClassifier,APOYO.MEAN,APOYO.MEAN,APOYO.MEAN,10,120132,942,0.5,0.5906201393115574,0.5832555623182525,0.00736457699330495,0.736457699330495,0.6342012127769888,0.6257433331079101,0.008457879669078738,0.8457879669078738,0.5880607408346172,0.582783864737668,0.005276876096949268,0.5276876096949268,0.8709677419354839,0.8688172043010752,0.0021505376344086446,0.21505376344086446,0.31027253668763105,0.2976939203354298,0.012578616352201255,1.2578616352201255,0.5517711171662125,0.5466847090663058,0.005086408099906681,0.5086408099906681,0.7115384615384616,0.6995073891625616,0.012031072375899954,1.2031072375899954,0.6755629691409508,0.6710963455149501,0.004466623626000699,0.44666236260006986,0.5870488322717622,0.5796178343949044,0.007430997876857748,0.7430997876857748
victimization,DecisionTreeClassifier,APOYO.MEAN,APOYO.MEAN,APOYO.MEAN,11,120133,942,0.5,0.5906201393115574,0.5854060999526611,0.005214039358896305,0.5214039358896305,0.6342012127769888,0.6274700750659363,0.006731137711052493,0.6731137711052493,0.5880607408346172,0.5829795026457836,0.005081238188833659,0.5081238188833659,0.8709677419354839,0.8731182795698925,-0.0021505376344086446,-0.21505376344086446,0.31027253668763105,0.2976939203354298,0.012578616352201255,1.2578616352201255,0.5517711171662125,0.5479082321187584,0.0038628850474541343,0.38628850474541343,0.7115384615384616,0.7064676616915423,0.005070799846919272,0.5070799846919272,0.6755629691409508,0.6733001658374793,0.0022628033034715056,0.22628033034715056,0.5870488322717622,0.5817409766454352,0.005307855626326963,0.5307855626326963
victimization,DecisionTreeClassifier,APOYO.MEAN,APOYO.MEAN,APOYO.MEAN,12,120134,942,0.5,0.5906201393115574,0.5843037803476026,0.006316358963954882,0.6316358963954882,0.6342012127769888,0.6223642388584567,0.011836973918532112,1.1836973918532112,0.5880607408346172,0.5777241439514822,0.01033659688313504,1.033659688313504,0.8709677419354839,0.8688172043010752,0.0021505376344086446,0.21505376344086446,0.31027253668763105,0.29979035639413,0.010482180293501064,1.0482180293501064,0.5517711171662125,0.5474254742547425,0.0043456429114699935,0.43456429114699935,0.7115384615384616,0.7009803921568627,0.010558069381598867,1.0558069381598867,0.6755629691409508,0.6716541978387365,0.003908771302214342,0.3908771302214342,0.5870488322717622,0.5806794055201698,0.006369426751592355,0.6369426751592355
victimization,DecisionTreeClassifier,APOYO.MEAN,APOYO.MEAN,APOYO.MEAN,13,120135,942,0.5,0.5906201393115574,0.588496652465003,0.00212348684655439,0.212348684655439,0.6342012127769888,0.6287166655395504,0.0054845472374384086,0.5484547237438409,0.5880607408346172,0.5840699149314845,0.003990825903132711,0.3990825903132711,0.8709677419354839,0.8688172043010752,0.0021505376344086446,0.21505376344086446,0.31027253668763105,0.3081761006289308,0.002096436058700246,0.20964360587002462,0.5517711171662125,0.5504087193460491,0.0013623978201634523,0.13623978201634523,0.7115384615384616,0.7067307692307693,0.004807692307692291,0.48076923076922906,0.6755629691409508,0.6738949124270225,0.0016680567139283342,0.16680567139283342,0.5870488322717622,0.5849256900212314,0.002123142250530785,0.2123142250530785
