u1,a1,d1,u2,a2,d2,recall_0,recall_1
64,sigmoid,0.2,8,tanh,0.0,0.5242718446601942,0.6289592760180995
64,sigmoid,0.2,8,sigmoid,0.1,0.2926490984743412,0.8642533936651584
64,sigmoid,0.2,8,sigmoid,0.05,0.33841886269070737,0.8823529411764706
64,sigmoid,0.2,8,sigmoid,0.0,0.0,1.0
64,sigmoid,0.2,4,relu,0.1,0.03744798890429958,0.9864253393665159
64,sigmoid,0.2,4,relu,0.05,0.2565880721220527,0.8552036199095022
64,sigmoid,0.2,4,relu,0.0,0.0957004160887656,0.9592760180995475
64,sigmoid,0.2,4,linear,0.1,0.8460471567267683,0.21266968325791855
64,sigmoid,0.2,4,linear,0.05,0.5714285714285714,0.6606334841628959
64,sigmoid,0.2,4,linear,0.0,0.4812760055478502,0.751131221719457
64,sigmoid,0.2,4,tanh,0.1,0.07628294036061026,0.9140271493212669
64,sigmoid,0.2,4,tanh,0.05,0.8765603328710125,0.23529411764705882
64,sigmoid,0.2,4,tanh,0.0,0.26490984743411927,0.8506787330316742
64,sigmoid,0.2,4,sigmoid,0.1,0.0,1.0
64,sigmoid,0.2,4,sigmoid,0.05,0.4618585298196949,0.7601809954751131
64,sigmoid,0.2,4,sigmoid,0.0,0.5270457697642164,0.7420814479638009
64,sigmoid,0.1,16,relu,0.1,0.06934812760055478,0.995475113122172
64,sigmoid,0.1,16,relu,0.05,0.7045769764216366,0.38009049773755654
64,sigmoid,0.1,16,relu,0.0,0.0013869625520110957,0.995475113122172
64,sigmoid,0.1,16,linear,0.1,1.0,0.0
64,sigmoid,0.1,16,linear,0.05,0.9791955617198336,0.06334841628959276
64,sigmoid,0.1,16,linear,0.0,1.0,0.0
64,sigmoid,0.1,16,tanh,0.1,0.2843273231622746,0.8280542986425339
64,sigmoid,0.1,16,tanh,0.05,0.43411927877947293,0.7194570135746606
64,sigmoid,0.1,16,tanh,0.0,0.79750346740638,0.33031674208144796
64,sigmoid,0.1,16,sigmoid,0.1,0.0,1.0
64,sigmoid,0.1,16,sigmoid,0.05,0.14563106796116504,0.8959276018099548
64,sigmoid,0.1,16,sigmoid,0.0,0.0,1.0
64,sigmoid,0.1,8,relu,0.1,0.0651872399445215,0.9411764705882353
64,sigmoid,0.1,8,relu,0.05,1.0,0.00904977375565611
64,sigmoid,0.1,8,relu,0.0,0.986130374479889,0.049773755656108594
64,sigmoid,0.1,8,linear,0.1,0.0,1.0
64,sigmoid,0.1,8,linear,0.05,0.49375866851595007,0.6515837104072398
64,sigmoid,0.1,8,linear,0.0,0.0,0.995475113122172
64,sigmoid,0.1,8,tanh,0.1,0.9944521497919556,0.02262443438914027
64,sigmoid,0.1,8,tanh,0.05,0.7295423023578363,0.49321266968325794
64,sigmoid,0.1,8,tanh,0.0,0.6796116504854369,0.5339366515837104
64,sigmoid,0.1,8,sigmoid,0.1,0.9251040221914009,0.12669683257918551
64,sigmoid,0.1,8,sigmoid,0.05,0.0,1.0
64,sigmoid,0.1,8,sigmoid,0.0,0.09015256588072122,0.918552036199095
64,sigmoid,0.1,4,relu,0.1,0.9472954230235784,0.11764705882352941
64,sigmoid,0.1,4,relu,0.05,0.3120665742024965,0.918552036199095
