u1,a1,d1,u2,a2,d2,recall_0,recall_1
64,tanh,0.1,8,relu,0.1,0.6504854368932039,0.669683257918552
64,tanh,0.1,8,relu,0.05,0.6380027739251041,0.6334841628959276
64,tanh,0.1,8,relu,0.0,0.6490984743411928,0.6606334841628959
64,tanh,0.1,8,linear,0.1,0.6837725381414702,0.6425339366515838
64,tanh,0.1,8,linear,0.05,0.6449375866851595,0.6289592760180995
64,tanh,0.1,8,linear,0.0,0.6893203883495146,0.6153846153846154
64,tanh,0.1,8,tanh,0.1,0.636615811373093,0.6425339366515838
64,tanh,0.1,8,tanh,0.05,0.6796116504854369,0.6425339366515838
64,tanh,0.1,8,tanh,0.0,0.665742024965326,0.6515837104072398
64,tanh,0.1,8,sigmoid,0.1,0.6393897364771152,0.669683257918552
64,tanh,0.1,8,sigmoid,0.05,0.6477115117891817,0.6515837104072398
64,tanh,0.1,8,sigmoid,0.0,0.0,1.0
64,tanh,0.1,4,relu,0.1,0.6352288488210819,0.6470588235294118
64,tanh,0.1,4,relu,0.05,0.6421636615811374,0.6425339366515838
64,tanh,0.1,4,relu,0.0,0.5478502080443828,0.7013574660633484
64,tanh,0.1,4,linear,0.1,0.6449375866851595,0.665158371040724
64,tanh,0.1,4,linear,0.05,0.6962552011095701,0.6153846153846154
64,tanh,0.1,4,linear,0.0,0.6685159500693482,0.6470588235294118
64,tanh,0.1,4,tanh,0.1,0.6685159500693482,0.6334841628959276
64,tanh,0.1,4,tanh,0.05,0.6546463245492372,0.6606334841628959
64,tanh,0.1,4,tanh,0.0,0.6588072122052705,0.6561085972850679
64,tanh,0.1,4,sigmoid,0.1,0.6490984743411928,0.6470588235294118
64,tanh,0.1,4,sigmoid,0.05,0.1262135922330097,0.918552036199095
64,tanh,0.1,4,sigmoid,0.0,0.6449375866851595,0.6515837104072398
64,sigmoid,0.3,16,relu,0.1,0.5159500693481276,0.7058823529411765
64,sigmoid,0.3,16,relu,0.05,0.9986130374479889,0.0
64,sigmoid,0.3,16,relu,0.0,0.0,1.0
64,sigmoid,0.3,16,linear,0.1,0.27045769764216365,0.918552036199095
